date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:42:15	2467/2467	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:12:14%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Fui-ux-designing-company%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embed7e10.json	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:15	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:12:14%20GMT	https://www.fegno.com/?p=3000	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/indexf745.html	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:15	2517/2517	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:12:15%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Fui-ux-designing-company%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embed43c2	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:15	74744/74744	---M--	200	added ('OK')	image/jpeg	etag:%22636b718b-123f8%22	https://www.fegno.com/wp-content/uploads/2022/03/ui-ux-designing-company-in-kochi.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/ui-ux-designing-company-in-kochi.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:16	28296/28296	---M--	200	added ('OK')	image/jpeg	etag:%22636b718a-6e88%22	https://www.fegno.com/wp-content/uploads/2022/03/web-designing-company.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/web-designing-company.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:16	112885/112885	---M--	200	added ('OK')	image/jpeg	etag:%22636b7189-1b8f5%22	https://www.fegno.com/wp-content/uploads/2022/03/ui-ux-designing-company.jpeg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/ui-ux-designing-company.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:16	27098/27098	---M--	200	added ('OK')	image/png	etag:%22636b7176-69da%22	https://www.fegno.com/wp-content/uploads/2022/03/web-designing-company-in-kochi.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/web-designing-company-in-kochi.png	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:16	24044/24044	---M--	200	added ('OK')	image/jpeg	etag:%22636b7183-5dec%22	https://www.fegno.com/wp-content/uploads/2022/03/website-designing-company.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/website-designing-company.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:16	380384/380384	---M--	200	added ('OK')	image/jpeg	etag:%22636b7180-5cde0%22	https://www.fegno.com/wp-content/uploads/2022/03/ui-ux-design-fegno.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/ui-ux-design-fegno.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:17	49445/49445	---M--	200	added ('OK')	image/jpeg	etag:%22636b7177-c125%22	https://www.fegno.com/wp-content/uploads/2022/03/user-experience-design.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/user-experience-design.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:17	66358/66358	---M--	200	added ('OK')	image/jpeg	etag:%22636b717b-10336%22	https://www.fegno.com/wp-content/uploads/2022/03/user-interface-user-experience-design.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/user-interface-user-experience-design.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:17	132308/132308	---M--	200	added ('OK')	image/jpeg	etag:%22636b56fb-204d4%22	https://www.fegno.com/wp-content/uploads/2021/08/abc-hauz-project.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/abc-hauz-project.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:17	368664/368664	---M--	200	added ('OK')	image/webp	etag:%2262332aec-5a018%22	https://www.fegno.com/wp-content/uploads/2021/08/abc-emporio-project.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/abc-emporio-project.webp	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:18	127894/127894	---M--	200	added ('OK')	image/jpeg	etag:%22636b5d3e-1f396%22	https://www.fegno.com/wp-content/uploads/2022/08/abc-academy-project.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/abc-academy-project.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:18	125996/125996	---M--	200	added ('OK')	image/webp	etag:%2262e7eebb-1ec2c%22	https://www.fegno.com/wp-content/uploads/2022/08/tov-holidays-project.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/tov-holidays-project.webp	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:18	251590/251590	---M--	200	added ('OK')	image/png	etag:%22636b5de3-3d6c6%22	https://www.fegno.com/wp-content/uploads/2022/08/av-project.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/av-project.png	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:18	543768/543768	---M--	200	added ('OK')	image/webp	etag:%2262332abe-84c18%22	https://www.fegno.com/wp-content/uploads/2021/08/abcgroup-project.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/abcgroup-project.webp	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:18	40314/40314	---M--	200	added ('OK')	image/jpeg	etag:%22636b5714-9d7a%22	https://www.fegno.com/wp-content/uploads/2021/08/bathx-website-project.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/bathx-website-project.jpg	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:19	269224/269224	---M--	200	added ('OK')	image/webp	etag:%2262332db2-41ba8%22	https://www.fegno.com/wp-content/uploads/2021/08/abc-buildwares-web.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/abc-buildwares-web.webp	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:19	96866/96866	---M--	200	added ('OK')	image/webp	etag:%2262332f3d-17a62%22	https://www.fegno.com/wp-content/uploads/2021/08/south-indian-trading-syndicate-project.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/south-indian-trading-syndicate-project.webp	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:19	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:12:18%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/solutions/ui-ux-designing-company/)
16:42:19	26592/26592	---M--	200	added ('OK')	image/png	etag:%22636b7171-67e0%22	https://www.fegno.com/wp-content/uploads/2022/03/creative-designing-company-in-kochi.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/creative-designing-company-in-kochi.png	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:20	2521/2521	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:12:19%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Fcreative-designing-company-in-kochi%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embeded2f.json	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:20	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:12:19%20GMT	https://www.fegno.com/?p=37322	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/index5361.html	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:20	2574/2574	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:12:19%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Fcreative-designing-company-in-kochi%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embeda782	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:20	1913/1913	---M--	200	added ('OK')	image/png	etag:%22636b7175-779%22	https://www.fegno.com/wp-content/uploads/2022/03/designing-consultation.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/designing-consultation.png	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:20	2132/2132	---M--	200	added ('OK')	image/png	etag:%22636b7173-854%22	https://www.fegno.com/wp-content/uploads/2022/03/creative-designing-strategy.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/creative-designing-strategy.png	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:21	2125/2125	---M--	200	added ('OK')	image/png	etag:%22636b7172-84d%22	https://www.fegno.com/wp-content/uploads/2022/03/execution.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/execution.png	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:21	1043/1043	---M--	200	added ('OK')	image/png	etag:%22636b7174-413%22	https://www.fegno.com/wp-content/uploads/2022/03/launch-1.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/launch-1.png	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:21	54338/54338	---M--	200	added ('OK')	image/jpeg	etag:%22636b6b75-d442%22	https://www.fegno.com/wp-content/uploads/2022/04/branding-company-in-kochi-1024x1024.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/04/branding-company-in-kochi-1024x1024.jpg	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:21	52822/52822	---M--	200	added ('OK')	image/jpeg	etag:%22636b6b66-ce56%22	https://www.fegno.com/wp-content/uploads/2022/04/creative-campaigns-1024x1024.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/04/creative-campaigns-1024x1024.jpg	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:21	51123/51123	---M--	200	added ('OK')	image/jpeg	etag:%22636b6b48-c7b3%22	https://www.fegno.com/wp-content/uploads/2022/04/digital-and-vector-art-1024x1024.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/04/digital-and-vector-art-1024x1024.jpg	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:22	61899/61899	---M--	200	added ('OK')	image/jpeg	etag:%22636b6b57-f1cb%22	https://www.fegno.com/wp-content/uploads/2022/04/video-production-1024x1024.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/04/video-production-1024x1024.jpg	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:22	176/176	---M--	200	added ('OK')	image/png	etag:%2263771216-b0%22	https://www.fegno.com/wp-content/plugins/instagram-feed/img/placeholder.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/plugins/instagram-feed/img/placeholder.png	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:22	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:12:22%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:23	27579/27579	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263771216-6bbb%22	https://www.fegno.com/wp-content/plugins/instagram-feed/js/sbi-scripts.min.js?ver=6.1	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/plugins/instagram-feed/js/sbi-scripts.min9b2d.js	(from https://www.fegno.com/solutions/creative-designing-company-in-kochi/)
16:42:23	36689/36689	---M--	200	added ('OK')	image/png	etag:%22636b716f-8f51%22	https://www.fegno.com/wp-content/uploads/2022/03/digital-marketing-company-in-kochi.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/digital-marketing-company-in-kochi.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:23	2432/2432	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:12:22%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Ftop-digital-marketing-company-in-kochi%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embedbbc2.json	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:23	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:12:23%20GMT	https://www.fegno.com/?p=4492	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/indexbaa1.html	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:24	2500/2500	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:12:23%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Ftop-digital-marketing-company-in-kochi%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embed1677	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:24	9466/9466	---M--	200	added ('OK')	image/png	etag:%22636b716e-24fa%22	https://www.fegno.com/wp-content/uploads/2022/03/search-engine-optimization-seo.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/search-engine-optimization-seo.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:24	5120/5120	---M--	200	added ('OK')	image/png	etag:%22636b716c-1400%22	https://www.fegno.com/wp-content/uploads/2022/03/content-marketing.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/content-marketing.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:24	13277/13277	---M--	200	added ('OK')	image/png	etag:%22636b716b-33dd%22	https://www.fegno.com/wp-content/uploads/2022/03/social-media-marketing-smm.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/social-media-marketing-smm.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:24	11533/11533	---M--	200	added ('OK')	image/png	etag:%22636b716d-2d0d%22	https://www.fegno.com/wp-content/uploads/2022/03/search-engine-marketing-sem.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/search-engine-marketing-sem.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:24	8946/8946	---M--	200	added ('OK')	image/png	etag:%22636b716b-22f2%22	https://www.fegno.com/wp-content/uploads/2022/03/pay-per-click-ppc.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/pay-per-click-ppc.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:25	4684/4684	---M--	200	added ('OK')	image/png	etag:%22636b716d-124c%22	https://www.fegno.com/wp-content/uploads/2022/03/email-marketing.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/email-marketing.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:25	15455/15455	---M--	200	added ('OK')	image/png	etag:%22636b7167-3c5f%22	https://www.fegno.com/wp-content/uploads/2022/03/online-marketing-agency-in-kochi.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/online-marketing-agency-in-kochi.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:25	61282/61282	---M--	200	added ('OK')	image/png	etag:%22624fd707-ef62%22	https://www.fegno.com/wp-content/uploads/2022/03/04.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/04.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:25	63360/63360	---M--	200	added ('OK')	image/png	etag:%22624fd708-f780%22	https://www.fegno.com/wp-content/uploads/2022/03/05.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/05.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:25	60238/60238	---M--	200	added ('OK')	image/png	etag:%22624fd709-eb4e%22	https://www.fegno.com/wp-content/uploads/2022/03/06.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/03/06.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:26	7978/7978	---M--	200	added ('OK')	image/png	etag:%22636b6317-1f2a%22	https://www.fegno.com/wp-content/uploads/2022/06/digital-marketing-agency-kochi.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/06/digital-marketing-agency-kochi.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:26	21940/21940	---M--	200	added ('OK')	image/webp	etag:%226298b236-55b4%22	https://www.fegno.com/wp-content/uploads/2022/06/digital-marketing-company-kochi-1024x215.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/06/digital-marketing-company-kochi-1024x215.webp	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:26	431450/431450	---M--	200	added ('OK')	image/jpeg	etag:%2263908691-6955a%22	https://www.fegno.com/wp-content/uploads/2022/12/geo-infopark-project.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/12/geo-infopark-project.jpg	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:26	370384/370384	---M--	200	added ('OK')	image/jpeg	etag:%2264018f7f-5a6d0%22	https://www.fegno.com/wp-content/uploads/2023/03/homesoul-theyyampattil-digital-marketing.jpg	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2023/03/homesoul-theyyampattil-digital-marketing.jpg	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:27	807099/807099	---M--	200	added ('OK')	image/png	etag:%22636b5800-c50bb%22	https://www.fegno.com/wp-content/uploads/2022/08/abc-my-home-digital-marketing.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/abc-my-home-digital-marketing.png	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:27	35056/35056	---M--	200	added ('OK')	image/webp	etag:%226246de32-88f0%22	https://www.fegno.com/wp-content/uploads/2021/08/bathx-digital-marketing.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/bathx-digital-marketing.webp	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:27	38688/38688	---M--	200	added ('OK')	image/webp	etag:%226246dd46-9720%22	https://www.fegno.com/wp-content/uploads/2021/08/julphar-project.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2021/08/julphar-project.webp	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:27	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:12:27%20GMT	https://www.fegno.com/contact-us	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/contact-us	(from https://www.fegno.com/solutions/top-digital-marketing-company-in-kochi/)
16:42:28	25248/25248	---M--	200	added ('OK')	image/gif	etag:%2262d8f1c3-62a0%22	https://www.fegno.com/wp-content/uploads/2022/07/e-commerce.gif	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/07/e-commerce.gif	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:28	46424/46424	---M--	200	added ('OK')	image/png	etag:%22636b5b6e-b558%22	https://www.fegno.com/wp-content/uploads/2022/08/ecom-bg-1.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecom-bg-1.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:28	2426/2426	---MC-	200	added ('OK')	application/json	date:Tue,%2002%20May%202023%2011:12:27%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Fecommerce-development-company%2F	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embedd8b5.json	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:28	2494/2494	---MC-	200	added ('OK')	text/xml	date:Tue,%2002%20May%202023%2011:12:28%20GMT	https://www.fegno.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fegno.com%2Fsolutions%2Fecommerce-development-company%2F&format=xml	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-json/oembed/1.0/embed77bb	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:28	43102/43102	---M--	200	added ('OK')	image/webp	etag:%226304b4e1-a85e%22	https://www.fegno.com/wp-content/uploads/2022/08/ecommerce-development.webp	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecommerce-development.webp	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:29	13374/13374	---M--	200	added ('OK')	image/png	etag:%22636b5b5a-343e%22	https://www.fegno.com/wp-content/uploads/2022/08/microservices-based-ecommerce.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/microservices-based-ecommerce.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:29	1629/1629	---M--	200	added ('OK')	image/png	etag:%22636b5ad6-65d%22	https://www.fegno.com/wp-content/uploads/2022/08/web-portals.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/web-portals.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:29	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2011:12:28%20GMT	https://www.fegno.com/?p=46510	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/index3fad.html	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:29	13745/13745	---M--	200	added ('OK')	image/png	etag:%22636b5b5f-35b1%22	https://www.fegno.com/wp-content/uploads/2022/08/b2c-ecommerce.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/b2c-ecommerce.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:29	1145/1145	---M--	200	added ('OK')	image/png	etag:%22636b5b58-479%22	https://www.fegno.com/wp-content/uploads/2022/08/online-multistore.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/online-multistore.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:29	1613/1613	---M--	200	added ('OK')	image/png	etag:%22636b5b5d-64d%22	https://www.fegno.com/wp-content/uploads/2022/08/headless-commerce.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/headless-commerce.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:30	5837/5837	---M--	200	added ('OK')	image/png	etag:%22636b5b62-16cd%22	https://www.fegno.com/wp-content/uploads/2022/08/b2b-ecommerce.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/b2b-ecommerce.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:30	1083/1083	---M--	200	added ('OK')	image/png	etag:%22636b5b58-43b%22	https://www.fegno.com/wp-content/uploads/2022/08/online-marketplaces.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/online-marketplaces.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:30	5658/5658	---M--	200	added ('OK')	image/png	etag:%22636b5b55-161a%22	https://www.fegno.com/wp-content/uploads/2022/08/pwa.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/pwa.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:30	169285/169285	---M--	200	added ('OK')	image/png	etag:%22636b5b81-29545%22	https://www.fegno.com/wp-content/uploads/2022/08/ecommerce-development-company-in-kochi-945x1024.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecommerce-development-company-in-kochi-945x1024.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:31	8484/8484	---M--	200	added ('OK')	image/png	etag:%22636b5ab9-2124%22	https://www.fegno.com/wp-content/uploads/2022/08/ecommerce-consulting.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecommerce-consulting.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:31	8729/8729	---M--	200	added ('OK')	image/png	etag:%22636b5ab6-2219%22	https://www.fegno.com/wp-content/uploads/2022/08/custom-ecommerce-development.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/custom-ecommerce-development.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:31	7076/7076	---M--	200	added ('OK')	image/png	etag:%22636b5ac9-1ba4%22	https://www.fegno.com/wp-content/uploads/2022/08/ecommerce-website-design.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecommerce-website-design.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:31	6885/6885	---M--	200	added ('OK')	image/png	etag:%22636b5ac6-1ae5%22	https://www.fegno.com/wp-content/uploads/2022/08/ecommerce-front-end-development.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecommerce-front-end-development.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:31	12634/12634	---M--	200	added ('OK')	image/png	etag:%22636b5ad2-315a%22	https://www.fegno.com/wp-content/uploads/2022/08/ecommerce-back-end-development.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecommerce-back-end-development.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:32	5176/5176	---M--	200	added ('OK')	image/png	etag:%22636b5ad0-1438%22	https://www.fegno.com/wp-content/uploads/2022/08/ecommerce-integration.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/ecommerce-integration.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
16:42:32	6679/6679	---M--	200	added ('OK')	image/png	etag:%22636b5abc-1a17%22	https://www.fegno.com/wp-content/uploads/2022/08/platform-based-ecommerce-development.png	C:/Users/super/Desktop/fegno/fegno/www.fegno.com/wp-content/uploads/2022/08/platform-based-ecommerce-development.png	(from https://www.fegno.com/solutions/ecommerce-development-company/)
